incident_datetime,latitude,longitude,endlatitude,endlongitude,event_type,event_cause,veh_type,closure,closure_probability,impact_score,impact_class,corridor,zone,police_station,priority,authenticated,hour,dayofweek,month,is_weekend,is_peak_hour,requires_road_closure,response_priority,diversion_strategy,eta_target
2023-12-06 18:50:04.583000+00:00,13.0145642,77.584139,0.0,0.0,unplanned,vehicle_breakdown,taxi,0,0.012786179671974422,42.963890475977784,Medium,bellary road 1,north zone 2,sadashivanagar,High,1,18.0,2.0,12.0,0,1,False,High,Traffic Monitoring Only,15 mins
2023-12-06 19:01:31.305000+00:00,12.9197361,77.6209668,0.0,0.0,unplanned,vehicle_breakdown,others,0,0.020440725708010605,42.77589333502025,Medium,hosur road,south zone 2,madiwala,High,0,19.0,2.0,12.0,0,1,False,High,Traffic Monitoring Only,15 mins
2023-12-06 19:14:44.769000+00:00,12.9911083,77.6568817,0.0,0.0,unplanned,vehicle_breakdown,others,0,0.03409898111305052,43.06899617377072,Medium,old madras road,central zone 1,banaswadi,High,1,19.0,2.0,12.0,0,1,False,High,Traffic Monitoring Only,15 mins
2023-12-06 19:24:17.952000+00:00,12.9614255,77.5627796,0.0,0.0,unplanned,vehicle_breakdown,others,0,0.013511896382701673,44.26290430927809,Medium,mysore road,central zone 2,chamarajpet,High,1,19.0,2.0,12.0,0,1,False,High,Traffic Monitoring Only,15 mins
2023-12-06 20:07:35.284000+00:00,13.1400852,77.6176868,0.0,0.0,unplanned,vehicle_breakdown,others,0,0.009904069466675842,39.83892461595931,Low,bellary road 2,north zone 2,chikkajala,High,1,20.0,2.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-06 20:50:51.605000+00:00,13.091295,77.5952417,0.0,0.0,unplanned,accident,Unknown,0,0.01923670664020783,44.00164934333921,Medium,bellary road 2,north zone 2,yelahanka,High,0,20.0,2.0,12.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-12-06 21:04:38.419000+00:00,12.9360492,77.535686,0.0,0.0,unplanned,vehicle_breakdown,truck,0,0.01956349115373562,40.57349844839093,Low,orr west 1,west zone 2,banashankari,High,1,21.0,2.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-06 21:39:34.405000+00:00,12.9364185,77.6063347,0.0,0.0,planned,public_event,Unknown,0,0.6337375905325116,61.1249937007018,High,non-corridor,south zone 2,mico layout,Low,1,21.0,2.0,12.0,0,0,False,Immediate,Partial Diversion Recommended,5 mins
2023-12-06 21:53:00.406000+00:00,13.0103033,77.6977946,0.0,0.0,unplanned,water_logging,Unknown,0,0.16421347792475244,45.70112453097586,Medium,non-corridor,east zone 2,k.r. pura,Low,1,21.0,2.0,12.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-12-06 22:02:27.485000+00:00,13.0075342,77.5485942,0.0,0.0,unplanned,vehicle_breakdown,ksrtc_bus,0,0.011817634514918213,41.29478070297886,Low,west of chord road,west zone 1,rajajinagar,High,1,22.0,2.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-06 22:44:02.127000+00:00,12.9820333,77.5671933,0.0,0.0,unplanned,vehicle_breakdown,ksrtc_bus,0,0.02924599646643224,42.07335489034481,Low,non-corridor,central zone 2,magadi road,Low,1,22.0,2.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-06 22:56:00.669000+00:00,13.1056933,77.6012567,0.0,0.0,unplanned,others,Unknown,0,0.006577805896837599,32.7516493433392,Low,bellary road 2,north zone 2,yelahanka,High,1,22.0,2.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-06 23:20:16.057000+00:00,12.9413783,77.5975317,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.2335450911603803,52.092235080012145,Medium,non-corridor,south zone 2,wilson garden,Low,1,23.0,2.0,12.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-12-06 19:31:24.495000+00:00,12.9764557,77.5992382,0.0,0.0,unplanned,pot_holes,Unknown,0,0.05385625661094103,35.936562208449054,Low,old madras road,central zone 1,cubbon park,High,1,19.0,2.0,12.0,0,1,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 00:01:49.603000+00:00,13.0038827,77.5499401,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.004008572454633225,41.52324930560979,Low,west of chord road,west zone 1,malleshwaram,High,1,0.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 01:18:23.446000+00:00,13.0187672,77.5576035,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.202027563679297,50.299797994855616,Medium,tumkur road,west zone 2,yeshwanthpura,High,1,1.0,3.0,12.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-12-07 01:57:58.169000+00:00,13.0286172,77.6315961,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.061286133391543866,42.97517110819863,Medium,airport new south road,north zone 1,k.g. halli,High,1,1.0,3.0,12.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-12-07 02:01:09.893000+00:00,13.0284821,77.6316321,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.061285809124874295,42.97517110819863,Medium,airport new south road,north zone 1,k.g. halli,High,0,2.0,3.0,12.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-12-07 02:05:53.038000+00:00,13.0423424,77.5147078,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.03495089516058905,40.77028282977977,Low,tumkur road,west zone 1,peenya,High,1,2.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 02:08:43.818000+00:00,13.0454566,77.5074545,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.04818894473733782,40.616575615555846,Low,tumkur road,north zone 2,chikkabanavara,High,1,2.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 02:36:58.779000+00:00,13.0537964,77.5933894,0.0,0.0,unplanned,vehicle_breakdown,others,0,0.022937241001959225,41.371987313946,Low,bellary road 1,north zone 1,kodigehalli,High,1,2.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 02:39:26.827000+00:00,13.0537775,77.593432,0.0,0.0,unplanned,vehicle_breakdown,others,0,0.022937241001959225,41.371987313946,Low,bellary road 1,north zone 1,kodigehalli,High,1,2.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 02:48:08.743000+00:00,12.9064117,77.5438583,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.0013691470170452814,41.381544164364925,Low,non-corridor,south zone 1,k.s. layout,Low,1,2.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 03:01:58.218000+00:00,12.9329825,77.6882706,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.006260292522747989,41.0595402439303,Low,orr east 1,east zone 1,hal old airport,High,1,3.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 03:10:22.772000+00:00,13.0452492,77.507926,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.09083012642358945,40.616575615555846,Low,tumkur road,north zone 2,chikkabanavara,High,1,3.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 04:04:05.356000+00:00,12.9570831,77.7004329,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.003616169814580728,41.45101479808428,Low,varthur road,east zone 1,hal old airport,High,1,4.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 04:14:11.586000+00:00,12.9923012,77.7160412,0.0,0.0,unplanned,others,Unknown,0,0.045093946013532116,33.52459489619936,Low,non-corridor,east zone 1,mahadevapura,Low,1,4.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 04:14:35.656000+00:00,12.9668138,77.6205865,0.0,0.0,unplanned,vehicle_breakdown,taxi,0,0.05641681876913422,42.0236907034641,Low,non-corridor,central zone 1,halasur,Low,1,4.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 19:49:18.017000+00:00,12.8945185,77.598201,0.0,0.0,unplanned,accident,Unknown,0,0.0677452162817847,46.8788425138552,Medium,bannerghata road,south zone 2,j.p. nagar,High,1,19.0,3.0,12.0,0,1,False,High,Traffic Monitoring Only,15 mins
2023-12-07 04:19:18.378000+00:00,13.0179155,77.5563817,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.028641538961332678,41.28015163084979,Low,cbd 2,west zone 2,shivajinagar,High,1,4.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 04:20:49.585000+00:00,13.0178929,77.5562632,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.028641538961332678,41.28015163084979,Low,cbd 2,west zone 2,shivajinagar,High,1,4.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 04:22:06.574000+00:00,12.9761508,77.6016943,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.10217791652153153,41.186562208449054,Low,old madras road,central zone 1,cubbon park,High,1,4.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 04:25:28.465000+00:00,12.9639082,77.5819049,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.08440502972750756,42.666906335620546,Low,mysore road,central zone 2,halasuru gate,High,0,4.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 04:29:29.309000+00:00,12.9634157,77.5835349,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.12496665922380519,42.666906335620546,Low,mysore road,central zone 2,halasuru gate,High,0,4.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 04:42:00.239000+00:00,12.9949399,77.6081378,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.16943454291948326,42.72173346544963,Medium,non-corridor,north zone 1,pulikeshinagar(f.town),Low,1,4.0,3.0,12.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-12-07 04:47:53.659000+00:00,13.0176661,77.5560062,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.028641538961332678,41.28015163084979,Low,cbd 2,west zone 2,shivajinagar,High,1,4.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 05:00:41.432000+00:00,12.9594013,77.7012209,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.011553197522835032,41.45101479808428,Low,varthur road,east zone 1,hal old airport,High,1,5.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 08:05:08.769000+00:00,12.99452,77.6051983,0.0,0.0,unplanned,vehicle_breakdown,private_bus,0,0.18836795172881338,44.1988369047333,Medium,non-corridor,central zone 2,r.t. nagar,Low,1,8.0,3.0,12.0,0,1,False,High,Traffic Monitoring Only,15 mins
2023-12-07 09:13:05.397000+00:00,12.9629602,77.6417244,0.0,0.0,unplanned,road_conditions,Unknown,0,0.04523172702844309,37.50077690288714,Low,old airport road,central zone 1,jeevanbheemanagar,High,1,9.0,3.0,12.0,0,1,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 13:02:53.774000+00:00,13.0394681,77.5897755,13.0394567,77.5897296,unplanned,construction,Unknown,1,0.795475334727229,66.87078108751956,High,bellary road 1,north zone 2,hebbala,High,1,13.0,3.0,12.0,0,0,True,Immediate,Full Diversion Required,5 mins
2023-12-07 19:26:18.279000+00:00,13.0290884,77.5427061,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.31584621490379444,52.09589798825103,Medium,tumkur road,west zone 1,yeshwanthpura,High,1,19.0,3.0,12.0,0,1,False,High,Traffic Monitoring Only,15 mins
2023-12-07 21:12:33.562000+00:00,12.9364366,77.6063688,0.0,0.0,planned,public_event,Unknown,0,0.5902600384550398,53.1249937007018,Medium,non-corridor,south zone 2,mico layout,Low,1,21.0,3.0,12.0,0,0,False,High,Partial Diversion Recommended,15 mins
2023-12-07 21:25:08.157000+00:00,12.919942,77.5624417,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.020569563065063603,40.613932213481185,Low,orr west 1,south zone 1,banashankari,High,1,21.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 21:40:52.629000+00:00,12.9794464,77.5912522,0.0,0.0,unplanned,vehicle_breakdown,private_car,0,0.04688135887846709,42.166915336105845,Low,non-corridor,central zone 2,cubbon park,Low,1,21.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 21:44:26.529000+00:00,12.9787147,77.5914034,0.0,0.0,unplanned,vehicle_breakdown,private_car,0,0.05391631701611041,42.166915336105845,Low,non-corridor,central zone 2,cubbon park,Low,1,21.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 21:46:38.220000+00:00,12.9882925,77.731744,12.9882975,77.7317798,unplanned,vehicle_breakdown,bmtc_bus,1,0.41159340807948674,60.92459489619935,High,non-corridor,east zone 1,mahadevapura,Low,1,21.0,3.0,12.0,0,0,True,Immediate,Partial Diversion Recommended,5 mins
2023-12-07 21:52:30.433000+00:00,13.010332,77.6977171,13.0103214,77.6977082,unplanned,water_logging,Unknown,1,0.26523774056091043,57.10112453097586,High,non-corridor,east zone 2,k.r. pura,Low,1,21.0,3.0,12.0,0,0,True,Immediate,Traffic Monitoring Only,5 mins
2023-12-07 22:00:54.608000+00:00,12.9579126,77.5536923,0.0,0.0,unplanned,others,Unknown,0,0.1348867982557368,34.512904309278085,Low,mysore road,central zone 2,chamarajpet,High,1,22.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 22:48:00.651000+00:00,13.0144727,77.5836984,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.06112881710645009,41.22570397741707,Low,bellary road 1,west zone 2,sadashivanagar,High,1,22.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 22:56:21.491000+00:00,12.9846924,77.5723255,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.0745192257949001,42.551345379309566,Low,non-corridor,central zone 2,sheshadripuram,Low,1,22.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 22:57:40.951000+00:00,12.9821704,77.5951415,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.07783328288343251,41.794093489551884,Low,cbd 2,central zone 2,cubbon park,High,1,22.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-07 23:20:17.070000+00:00,13.032092,77.6216355,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.21710750601409942,52.854342161101805,Medium,non-corridor,north zone 1,k.g. halli,Low,1,23.0,3.0,12.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-12-08 00:06:03.314000+00:00,13.0415656,77.6135358,0.0,0.0,unplanned,others,Unknown,0,0.39401805234011184,44.545156678184206,Medium,orr north 1,north zone 1,k.g. halli,High,1,0.0,4.0,12.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-12-08 00:09:53.928000+00:00,12.9556341,77.7155545,0.0,0.0,planned,construction,Unknown,0,0.09284340258685839,32.17814764535254,Low,varthur road,east zone 1,whitefield,High,1,0.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 00:14:27.178000+00:00,12.9563482,77.7148885,0.0,0.0,planned,construction,Unknown,0,0.09288668184363306,32.20101479808429,Low,varthur road,east zone 1,hal old airport,High,1,0.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 00:40:50.005000+00:00,12.8535988,77.666219,0.0,0.0,unplanned,accident,Unknown,0,0.0051092172586650044,45.4657887990204,Medium,non-corridor,south zone 2,electronic city,Low,1,0.0,4.0,12.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-12-08 00:58:34.653000+00:00,12.9670383,77.6213517,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.028803131758350854,42.0236907034641,Low,non-corridor,central zone 1,halasur,Low,1,0.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 01:09:54.086000+00:00,12.9121191,77.4846636,12.9119002,77.4848961,unplanned,others,Unknown,1,0.8217435962623358,62.70426542710107,High,mysore road,west zone 1,kengeri,High,1,1.0,4.0,12.0,0,0,True,Immediate,Full Diversion Required,5 mins
2023-12-08 01:20:19.219000+00:00,12.9720741,77.6070253,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.026403114331237307,42.06438246604264,Low,mysore road,central zone 1,ashok nagar,High,1,1.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 01:58:02.820000+00:00,13.0189936,77.7075788,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.5084438727610037,60.30112453097586,High,non-corridor,east zone 2,k.r. pura,Low,0,1.0,4.0,12.0,0,0,False,Immediate,Partial Diversion Recommended,5 mins
2023-12-08 02:23:09.635000+00:00,12.9351101,77.6244937,0.0,0.0,unplanned,others,Unknown,0,0.40912988773796877,51.09265884749326,Medium,irr(thanisandra road),south zone 2,adugodi,High,1,2.0,4.0,12.0,0,0,False,High,Partial Diversion Recommended,15 mins
2023-12-08 02:35:00.451000+00:00,12.9882997,77.5093716,0.0,0.0,unplanned,vehicle_breakdown,others,0,0.023186183420439276,41.06004094517902,Low,magadi road,west zone 1,kamakshipalya,High,1,2.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 02:59:46.107000+00:00,13.0416559,77.613576,0.0,0.0,unplanned,road_conditions,Unknown,0,0.24639956277156835,46.545156678184206,Medium,orr north 1,north zone 1,k.g. halli,High,1,2.0,4.0,12.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-12-08 03:17:53.373000+00:00,13.018122,77.6578346,0.0,0.0,unplanned,vehicle_breakdown,others,0,0.03720984969748891,42.0801005675595,Low,orr north 1,east zone 2,banaswadi,High,1,3.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 03:25:03.841000+00:00,13.0181804,77.5837847,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.016073389590991527,41.22570397741707,Low,bellary road 1,west zone 2,sadashivanagar,High,1,3.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 04:01:17.122000+00:00,12.9154183,77.5654563,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.028589273171468452,40.613932213481185,Low,orr west 1,south zone 1,banashankari,High,1,4.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 04:19:34.845000+00:00,12.9633886,77.5834722,12.9633886,77.5834722,unplanned,vehicle_breakdown,private_bus,1,0.27549794975875525,54.066906335620544,Medium,mysore road,central zone 2,halasuru gate,High,1,4.0,4.0,12.0,0,0,True,High,Traffic Monitoring Only,15 mins
2023-12-08 04:41:37.254000+00:00,12.9154494,77.565348,0.0,0.0,unplanned,debris,Unknown,0,0.11065417810067632,34.613932213481185,Low,orr west 1,south zone 1,banashankari,High,0,4.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 04:52:21.929000+00:00,13.0223223,77.5512338,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.06613560625670101,40.74589798825103,Low,tumkur road,west zone 1,yeshwanthpura,High,0,4.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 05:30:51.353000+00:00,13.0290894,77.5405327,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.10724235754377474,40.74589798825103,Low,tumkur road,west zone 1,yeshwanthpura,High,1,5.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 06:32:06.787000+00:00,12.9580733,77.5739611,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.06345594148743715,42.28840447230086,Low,non-corridor,central zone 2,v.v.puram (c.pet),Low,1,6.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 07:16:32.974000+00:00,12.9576963,77.5738038,12.9576337,77.573758,unplanned,others,Unknown,1,0.43515229715572457,52.93840447230086,Medium,non-corridor,central zone 2,v.v.puram (c.pet),Low,0,7.0,4.0,12.0,0,0,True,High,Partial Diversion Recommended,15 mins
2023-12-08 07:25:46.924000+00:00,12.9531571,77.5390721,0.0,0.0,unplanned,vehicle_breakdown,ksrtc_bus,0,0.04643936994129697,40.32572098515314,Low,west of chord road,west zone 2,byatarayanapura,High,1,7.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 07:49:59.549000+00:00,12.9967908,77.6141053,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.26610394728202563,51.57173346544963,Medium,non-corridor,north zone 1,pulikeshinagar(f.town),Low,1,7.0,4.0,12.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-12-08 08:07:15.744000+00:00,12.9367619,77.6042231,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.015021196003215337,42.740633392609375,Medium,bannerghata road,south zone 2,mico layout,High,1,8.0,4.0,12.0,0,1,False,High,Traffic Monitoring Only,15 mins
2023-12-08 08:22:15.577000+00:00,12.9978216,77.5516006,0.0,0.0,unplanned,vehicle_breakdown,others,0,0.0711835925749739,42.99868070958345,Medium,west of chord road,west zone 2,rajajinagar,High,1,8.0,4.0,12.0,0,1,False,High,Traffic Monitoring Only,15 mins
2023-12-08 09:05:12.162000+00:00,13.010846,77.5836326,0.0,0.0,unplanned,vehicle_breakdown,ksrtc_bus,0,0.012066435113358915,42.97570397741707,Medium,bellary road 1,west zone 2,sadashivanagar,High,1,9.0,4.0,12.0,0,1,False,High,Traffic Monitoring Only,15 mins
2023-12-08 09:28:05.695000+00:00,13.0112692,77.583467,0.0,0.0,unplanned,vehicle_breakdown,ksrtc_bus,0,0.014224648213429824,42.97570397741707,Medium,bellary road 1,west zone 2,sadashivanagar,High,1,9.0,4.0,12.0,0,1,False,High,Traffic Monitoring Only,15 mins
2023-12-08 09:36:30.337000+00:00,13.0113427,77.5834938,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.013326756975211677,42.97570397741707,Medium,bellary road 1,west zone 2,sadashivanagar,High,1,9.0,4.0,12.0,0,1,False,High,Traffic Monitoring Only,15 mins
2023-12-08 09:36:30.337000+00:00,13.0113427,77.5834938,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.013326756975211677,42.97570397741707,Medium,bellary road 1,west zone 2,sadashivanagar,High,1,9.0,4.0,12.0,0,1,False,High,Traffic Monitoring Only,15 mins
2023-12-08 11:34:24.208000+00:00,12.8993805,77.6006482,12.8995036,77.6007301,planned,construction,Unknown,1,0.8561127751386427,58.390633392609374,High,bannerghata road,south zone 2,mico layout,High,1,11.0,4.0,12.0,0,0,True,Immediate,Full Diversion Required,5 mins
2023-12-08 18:23:22.680000+00:00,13.0433943,77.5526026,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.21548911550509958,52.383601308059475,Medium,orr north 2,north zone 2,jalahalli,High,1,18.0,4.0,12.0,0,1,False,High,Traffic Monitoring Only,15 mins
2023-12-08 19:20:38.336000+00:00,13.118445,77.6084047,13.118445,77.6084047,unplanned,vehicle_breakdown,heavy_vehicle,1,0.00823429695765065,44.30164934333921,Medium,bellary road 2,north zone 2,yelahanka,High,1,19.0,4.0,12.0,0,1,True,High,Traffic Monitoring Only,15 mins
2023-12-08 19:28:46.955000+00:00,13.0655083,77.5932767,0.0,0.0,unplanned,others,Unknown,0,0.1278454361288872,34.91142713868205,Low,bellary road 2,north zone 1,kodigehalli,High,1,19.0,4.0,12.0,0,1,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 20:02:13.729000+00:00,12.986405,77.5888765,0.0,0.0,unplanned,vehicle_breakdown,private_bus,0,0.022975747574320936,41.04742014695839,Low,bellary road 1,central zone 2,high ground,High,0,20.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 20:03:34.423000+00:00,12.9382439,77.521922,0.0,0.0,unplanned,vehicle_breakdown,private_car,0,0.18731899305158176,40.761697859533506,Low,mysore road,west zone 1,byatarayanapura,High,1,20.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 20:48:12.539000+00:00,12.950635,77.53755,0.0,0.0,unplanned,congestion,Unknown,0,0.06849185382687245,41.32572098515314,Low,west of chord road,west zone 2,byatarayanapura,High,0,20.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 20:49:19.277000+00:00,12.95620419,77.5484401,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.20519131065853688,50.31559786613809,Medium,mysore road,west zone 2,byatarayanapura,High,1,20.0,4.0,12.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-12-08 21:22:34.718000+00:00,12.9560652,77.6937924,0.0,0.0,unplanned,others,Unknown,0,0.06030440848273466,33.06504988580358,Low,old airport road,east zone 1,hal old airport,High,1,21.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 21:24:07.782000+00:00,12.97832764,77.54393771,0.0,0.0,unplanned,others,Unknown,0,0.019428965053031932,32.95093382323986,Low,magadi road,west zone 2,magadi road,High,1,21.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 21:26:19.706000+00:00,12.97828407,77.54400961,0.0,0.0,unplanned,others,Unknown,0,0.019428965053031932,32.95093382323986,Low,magadi road,west zone 2,magadi road,High,1,21.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 21:33:22.769000+00:00,13.009748,77.5058788,13.009622,77.5058692,unplanned,vehicle_breakdown,bmtc_bus,1,0.5997845796864933,60.981095942709274,High,non-corridor,west zone 1,peenya,Low,1,21.0,4.0,12.0,0,0,True,Immediate,Partial Diversion Recommended,5 mins
2023-12-08 22:35:01.925000+00:00,13.0015734,77.5531602,13.0016307,77.5531619,unplanned,tree_fall,Unknown,1,0.9110443905893824,69.41467580332656,High,non-corridor,west zone 1,malleshwaram,Low,0,22.0,4.0,12.0,0,0,True,Immediate,Full Diversion Required,5 mins
2023-12-08 22:41:51.702000+00:00,13.1908827,77.6457956,0.0,0.0,planned,public_event,Unknown,0,0.0035624167419164433,34.33892461595931,Low,bellary road 2,north zone 2,chikkajala,High,1,22.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-09 07:35:47.288000+00:00,13.0714467,77.59293,0.0,0.0,unplanned,accident,Unknown,0,0.013951642065056011,45.16142713868204,Medium,bellary road 2,north zone 1,kodigehalli,High,1,7.0,5.0,12.0,1,0,False,High,Traffic Monitoring Only,15 mins
2023-12-08 22:46:37.628000+00:00,13.1906979,77.6456185,0.0,0.0,planned,public_event,Unknown,0,0.0035624167419164433,34.33892461595931,Low,bellary road 2,north zone 2,chikkajala,High,1,22.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-08 22:49:57.810000+00:00,12.8549049,77.6652258,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.012780066003715992,41.4657887990204,Low,non-corridor,south zone 2,electronic city,Low,1,22.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
